name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"30.183, -97.68",2023-11-04,79.1,48.8,63.8,79.1,48.8,63.8,58.2,84.9,0,0,0,rain,0,0,15,13.9,186.5,1020.8,63.7,6.9,161.2,13.9,7,10,2023-11-04T07:47:05,2023-11-04T18:41:08,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAUS,C2969,72254013904"
"30.183, -97.68",2023-11-05,80,56,67.3,80,56,67.3,61.4,83.9,0,0,0,,0,0,13.9,10.3,181.2,1018.9,77,6.6,128.3,11.6,6,10,2023-11-05T06:47:52,2023-11-05T17:40:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAUS,C2969,72254013904"
"30.183, -97.68",2023-11-06,80.9,59.1,70,81.9,59.1,70,62.9,80.1,0,0,0,,0,0,21.9,18.3,195.9,1015.2,79.2,8.8,110.7,9.5,5,10,2023-11-06T06:48:40,2023-11-06T17:39:41,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-07,84.8,64.1,73.1,87,64.1,73.5,65.2,78.1,0,0,0,,0,0,21.9,18.3,187.7,1013,54.2,9.9,177,15.3,7,10,2023-11-07T06:49:28,2023-11-07T17:38:59,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-08,82.1,69.2,73.5,85.1,69.2,73.7,68,83.6,0,0,0,rain,0,0,21.9,13.9,191.9,1011.9,78.8,9.9,57.5,5,3,5,2023-11-08T06:50:17,2023-11-08T17:38:19,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-09,75.8,56.9,68.5,75.8,56.9,68.5,66.2,92.5,0.25,100,45.83,rain,0,0,21.9,16.1,318.5,1013.5,99.2,9,32.8,2.8,1,10,2023-11-09T06:51:05,2023-11-09T17:37:40,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C2969,72254013904"
"30.183, -97.68",2023-11-10,57.8,53.9,55.8,57.8,53.9,55.8,54,93.9,0.529,100,33.33,rain,0,0,25.3,16.1,2.6,1019.6,100,8,19.3,1.7,1,10,2023-11-10T06:51:55,2023-11-10T17:37:02,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KAUS,C2969,72254013904"
"30.183, -97.68",2023-11-11,62,53.9,58,62,53.9,58,53.4,85.2,0,0,0,rain,0,0,18.3,15,15.3,1022.3,99.6,9.1,56.9,4.8,3,10,2023-11-11T06:52:44,2023-11-11T17:36:26,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"C2969,72254013904"
"30.183, -97.68",2023-11-12,62,56,58.5,62,56,58.5,56.2,92.3,0.335,100,45.83,rain,0,0,18.3,12.8,15.4,1024.5,99.1,7.3,26.6,2.3,1,10,2023-11-12T06:53:33,2023-11-12T17:35:52,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KAUS,C2969,72254013904"
"30.183, -97.68",2023-11-13,66.8,55.1,59.9,66.8,55.1,59.9,54.2,81.5,0.051,100,8.33,rain,0,0,19.7,15,11.9,1025.1,96.3,9.5,52,4.5,4,10,2023-11-13T06:54:23,2023-11-13T17:35:19,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"C2969,72254013904"
"30.183, -97.68",2023-11-14,71.9,53,62.3,71.9,53,62.3,51.9,70.1,0,0,0,,0,0,15,10.3,6.6,1022.8,50,9.9,166.2,14.4,6,10,2023-11-14T06:55:13,2023-11-14T17:34:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-15,74,47.9,59.8,74,47,59.8,52.1,78.7,0,0,0,,0,0,13.9,10.3,20,1020.8,7.5,9.7,167.3,14.5,6,10,2023-11-15T06:56:03,2023-11-15T17:34:17,0.08,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-11-16,62.9,47,55.4,62.9,47,55.4,53.3,93,0,0,0,rain,0,0,8.1,6.9,145.8,1018.1,67.3,6.4,59.6,5.4,3,10,2023-11-16T06:56:54,2023-11-16T17:33:49,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-17,80.9,53,64.9,81.9,53,64.9,58.8,82.7,0,0,0,rain,0,0,29.8,23,199.3,1013.8,77.1,6,138.5,12,7,10,2023-11-17T06:57:44,2023-11-17T17:33:22,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-18,69.2,62,64.5,69.2,62,64.5,57.7,79,0,0,0,rain,0,0,17.2,15,24.5,1017.4,99.6,9.6,72.5,6.4,5,10,2023-11-18T06:58:34,2023-11-18T17:32:57,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"C2969,72254013904"
"30.183, -97.68",2023-11-19,65.9,56,62.4,65.9,56,62.4,61.2,96,0.068,100,20.83,rain,0,0,20.8,10.3,155.3,1010.9,92.9,4.6,19,1.4,1,10,2023-11-19T06:59:25,2023-11-19T17:32:34,0.23,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"C2969,72254013904"
"30.183, -97.68",2023-11-20,83.9,64.1,70.9,82.2,64.1,70.7,59.5,72.1,0,0,0,rain,0,0,29.8,17.2,289.1,1007.5,77.9,8.8,131.6,11.4,7,10,2023-11-20T07:00:15,2023-11-20T17:32:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-21,62,47.9,56.5,62,47,56.4,42.7,60.4,0,0,0,,0,0,37.8,24.2,344.3,1022.6,59.6,9.9,75.1,6.5,3,10,2023-11-21T07:01:06,2023-11-21T17:31:52,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-22,65.9,35.9,49.1,65.9,33.3,48.1,33.8,61.2,0,0,0,,0,0,17.2,10.3,333.3,1024.2,32.1,9.9,170.7,14.6,7,10,2023-11-22T07:01:56,2023-11-22T17:31:33,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-23,57.8,35,48.1,57.8,35,47.8,41.8,80.2,0,0,0,,0,0,18.3,9.2,183,1018.8,73.3,9.9,49.9,4.2,3,10,2023-11-23T07:02:47,2023-11-23T17:31:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-24,65,35.9,50.1,65,35.9,50,42.7,78.5,0,0,0,,0,0,11.4,9.2,71.5,1020.9,35.8,9.9,163.1,14.2,6,10,2023-11-24T07:03:37,2023-11-24T17:31:01,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-25,60.2,39.8,53.1,60.2,39.8,52.7,44.9,74.8,0,0,0,rain,0,0,13.9,10.3,47.5,1018.8,90.4,9.9,52.7,4.6,4,10,2023-11-25T07:04:27,2023-11-25T17:30:47,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"C2969,72254013904"
"30.183, -97.68",2023-11-26,56,39.8,51.3,56,35,50.2,39,64.9,0,0,0,rain,0,0,37.8,26.4,353.4,1021.8,90.4,9.9,118.6,10.3,6,10,2023-11-26T07:05:17,2023-11-26T17:30:36,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"C2969,72254013904"
"30.183, -97.68",2023-11-27,56,35,46.7,56,29.1,44.6,30.2,54.2,0,0,0,,0,0,13.9,13.9,14.7,1028.1,82.5,9.9,117.8,10,6,10,2023-11-27T07:06:07,2023-11-27T17:30:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-28,61.1,42.2,51.2,61.1,39.2,50,32.3,49.8,0,0,0,,0,0,10.3,8.1,52.7,1028.4,66.3,9.9,142.9,12.5,6,10,2023-11-28T07:06:56,2023-11-28T17:30:17,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-11-29,65,38.9,54.3,65,38.9,54.3,43.1,67.3,0,0,0,rain,0,0,10.3,12.8,145.1,1021.6,96.7,9.9,56.3,4.8,3,10,2023-11-29T07:07:45,2023-11-29T17:30:11,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"C2969,72254013904"
"30.183, -97.68",2023-11-30,74,57.8,64.6,74,57.8,64.6,62.6,93.8,0.154,100,37.5,rain,0,0,33.3,16.1,178.6,1008.4,87.9,6.6,55,4.9,5,30,2023-11-30T07:08:34,2023-11-30T17:30:06,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C2969,72254013904"
"30.183, -97.68",2023-12-01,69.2,47.9,59.3,69.2,47.9,59.3,48.5,71.1,0,0,0,,0,0,15,11.4,11.2,1011.5,62.1,9.6,138.6,12,6,10,2023-12-01T07:09:22,2023-12-01T17:30:02,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAUS,C2969,72254013904"
"30.183, -97.68",2023-12-02,69.2,43.1,55.6,69.2,40.3,55.1,44.8,69.1,0,0,0,,0,0,15,11.4,316.3,1014.1,78.3,9.9,99.2,8.6,5,10,2023-12-02T07:10:10,2023-12-02T17:30:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-03,74,43.1,58.3,74,41.5,58.1,36.9,49.5,0,0,0,,0,0,20.8,16.1,216.5,1016.7,71.7,9.9,133.1,11.6,6,10,2023-12-03T07:10:57,2023-12-03T17:30:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-04,68.1,38.9,54.8,68.1,38.9,54.5,34.2,49.6,0,0,0,,0,0,16.1,12.8,9.8,1020.6,24.2,9.9,163.9,14.2,6,10,2023-12-04T07:11:44,2023-12-04T17:30:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-05,71.9,35,50.5,71.9,32.2,50,39.8,71.4,0,0,0,,0,0,6.9,4.7,102.8,1024.7,22.1,9.9,155.1,13.5,6,10,2023-12-05T07:12:30,2023-12-05T17:30:07,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-06,69.2,38,50.9,69.2,38,50.7,38.6,68.4,0,0,0,,0,0,11.4,6.9,122.7,1027.7,34.6,9.9,160.1,13.8,6,10,2023-12-06T07:13:16,2023-12-06T17:30:12,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-07,71.9,38,57.3,71.9,38,57.1,50.1,78.3,0,0,0,,0,0,32.2,16.1,178.3,1018.9,71.7,9.7,90.3,7.8,3,10,2023-12-07T07:14:01,2023-12-07T17:30:19,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-08,74,56.9,66.7,74,56.9,66.7,62.1,85.5,0,0,0,rain,0,0,23,16.1,197.1,1010.3,75.8,9.7,63.4,5.6,3,5,2023-12-08T07:14:45,2023-12-08T17:30:28,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-09,75.8,53.9,68,75.8,53.9,68,54.7,66.6,0,0,0,rain,0,0,33.3,25.3,334.4,1015.6,69.2,8.6,130.5,11.2,6,30,2023-12-09T07:15:28,2023-12-09T17:30:38,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-10,59.1,29.9,47.4,59.1,29.9,45.2,22.1,39.6,0,0,0,,0,0,35.6,20.8,346.7,1027,8.8,9.9,162.2,14,6,10,2023-12-10T07:16:11,2023-12-10T17:30:50,0.93,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-12-11,65,25.1,43.4,65,20.9,42.7,27.6,60.9,0,0,0,,0,0,17.2,15,171.7,1023.7,13.8,9.9,152.2,13.1,6,10,2023-12-11T07:16:53,2023-12-11T17:31:04,0.96,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-12-12,68.1,34.1,52.4,68.1,34.1,52.4,42.5,71.7,0,0,0,,0,0,18.3,12.8,120.6,1026.3,61.3,9.9,103.8,9,5,10,2023-12-12T07:17:34,2023-12-12T17:31:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-13,56.9,52.1,54.7,56.9,52.1,54.7,44.8,70.6,0.126,100,20.83,rain,0,0,17.2,10.3,50.8,1028.5,100,9.6,39.3,3.3,2,10,2023-12-13T07:18:14,2023-12-13T17:31:36,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"C2969,72254013904"
"30.183, -97.68",2023-12-14,69.2,48.8,58.3,69.2,45.3,58,46.8,66.2,0,0,0,,0,0,15,10.3,69.6,1026.9,87.1,9.9,115.1,10,6,10,2023-12-14T07:18:53,2023-12-14T17:31:54,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-15,65,56,59.6,65,56,59.6,56.7,90.1,0.209,100,16.67,rain,0,0,15,12.8,39.2,1021.9,98.8,5.5,29.5,2.5,1,10,2023-12-15T07:19:31,2023-12-15T17:32:14,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KAUS,C2969,72254013904"
"30.183, -97.68",2023-12-16,65,39.8,52.1,65,36.5,51.2,42.2,72.6,0,0,0,,0,0,29.8,21.9,335.1,1022.8,6.3,9.9,159.3,13.9,6,10,2023-12-16T07:20:08,2023-12-16T17:32:36,0.13,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-12-17,71,30.8,48.7,71,30.8,48.3,36.2,68.2,0,0,0,,0,0,12.8,10.3,212.7,1019.7,22.1,9.9,159.8,13.9,6,10,2023-12-17T07:20:44,2023-12-17T17:32:59,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-18,68.1,37.1,50.9,68.1,35.5,49.7,39,67.5,0,0,0,,0,0,18.3,15,0.4,1022.8,12.1,9.9,157,13.6,6,10,2023-12-18T07:21:19,2023-12-18T17:33:23,0.21,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-12-19,68.1,35,51.3,68.1,33.3,51,40,69,0,0,0,,0,0,17.2,12.8,148.2,1023.6,67.5,9.9,142.1,12.4,6,10,2023-12-19T07:21:52,2023-12-19T17:33:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-20,71.9,44.9,59.8,71.9,44.9,59.8,53.4,81.1,0,0,0,rain,0,0,18.3,16.1,137,1021.9,83.8,9.3,79.4,6.9,6,10,2023-12-20T07:22:25,2023-12-20T17:34:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAUS,C2969,72254013904"
"30.183, -97.68",2023-12-21,64.1,60.2,61.7,64.1,60.2,61.7,60.1,94.3,0.141,100,16.67,rain,0,0,13.9,10.3,122,1022.5,100,8,22.7,1.8,1,10,2023-12-21T07:22:56,2023-12-21T17:34:46,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C2969,72254013904"
"30.183, -97.68",2023-12-22,71,59.1,63.3,71,59.1,63.3,61.2,93.3,0.024,100,8.33,rain,0,0,11.4,8.1,134.3,1021.1,84.2,5.8,74.8,6.5,4,10,2023-12-22T07:23:26,2023-12-22T17:35:16,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C2969,72254013904"
"30.183, -97.68",2023-12-23,71,57.8,64.5,71,57.8,64.5,62.8,94.8,0.162,100,16.67,rain,0,0,17.2,16.1,135.2,1016.1,97.7,5.3,45.2,3.8,2,10,2023-12-23T07:23:54,2023-12-23T17:35:47,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C2969,72254013904"
"30.183, -97.68",2023-12-24,74,57.8,64.9,74,57.8,64.9,56.8,78,1.662,100,25,rain,0,0,17.2,16.1,222.7,1010.2,62.9,8.1,111,9.6,6,10,2023-12-24T07:24:22,2023-12-24T17:36:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C2969,72254013904"
"30.183, -97.68",2023-12-25,56.9,38.9,48.4,56.9,36.7,46.1,36.1,63.6,0,0,0,,0,0,24.2,16.1,338.6,1018.8,40,9.9,144,12.4,6,10,2023-12-25T07:24:47,2023-12-25T17:36:54,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-26,59.1,30.8,44.1,59.1,28.9,43.1,34.9,73.7,0,0,0,,0,0,18.3,13.9,196,1017.9,37.1,9.8,146.2,12.5,6,10,2023-12-26T07:25:12,2023-12-26T17:37:30,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-27,64.1,34.1,49.9,64.1,31.2,48.6,34.5,60.9,0,0,0,,0,0,15,12.8,326.1,1018.4,17.5,9.9,158.8,13.8,6,10,2023-12-27T07:25:35,2023-12-27T17:38:06,0.52,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-12-28,61.1,35,46.8,61.1,30.8,45.2,35.8,68.2,0,0,0,,0,0,17.2,12.8,321,1021.5,26.3,9.9,155.1,13.3,6,10,2023-12-28T07:25:56,2023-12-28T17:38:44,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2023-12-29,61.1,35.9,45.5,61.1,30.2,42.6,31.7,62.3,0,0,0,,0,0,18.3,11.4,308,1024.7,8.8,9.9,162.5,14,6,10,2023-12-29T07:26:16,2023-12-29T17:39:23,0.59,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-12-30,69.2,29,47.8,69.2,23.9,47.1,32.4,60.1,0,0,0,,0,0,13.9,9.2,203.7,1022.3,15,9.9,159.6,13.9,6,10,2023-12-30T07:26:35,2023-12-30T17:40:03,0.62,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2023-12-31,71.9,33.2,52.6,71.9,33.2,52.3,42.3,70.5,0,0,0,,0,0,21.9,17.2,198.3,1018.7,35.2,9.8,154.5,13.4,6,10,2023-12-31T07:26:52,2023-12-31T17:40:44,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-01,57.8,39.8,49.3,57.8,34.4,46.4,40.5,72.7,0,0,0,,0,0,21.9,19.7,8.5,1024.4,58.8,8.2,137,11.9,5,10,2024-01-01T07:27:07,2024-01-01T17:41:25,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-02,53,38.9,46.6,53,33.9,43,40.5,79.9,1.484,100,29.17,rain,0,0,15,17.2,26.6,1022.4,96.7,8.1,34.9,3.1,2,10,2024-01-02T07:27:21,2024-01-02T17:42:08,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C2969,72254013904"
"30.183, -97.68",2024-01-03,51.2,44.9,47.9,51.2,39.6,45.1,44.2,87.1,0,0,0,rain,0,0,15,12.8,359.3,1021.1,100,9.2,41.8,3.8,2,10,2024-01-03T07:27:34,2024-01-03T17:42:52,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"C2969,72254013904"
"30.183, -97.68",2024-01-04,57.8,34.1,47.8,57.8,34.1,47.6,44.1,87.9,0.032,100,8.33,rain,0,0,19.5,12.8,110.5,1018.9,82.9,7.3,53.3,4.6,2,10,2024-01-04T07:27:44,2024-01-04T17:43:37,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C2969,72254013904"
"30.183, -97.68",2024-01-05,65.9,42.2,53.8,65.9,42.2,53.5,44.7,75.7,0.024,100,8.33,rain,0,0,17.2,11.4,324.3,1011.7,54.2,8.6,150,13.1,6,10,2024-01-05T07:27:53,2024-01-05T17:44:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C2969,72254013904"
"30.183, -97.68",2024-01-06,62.9,35,46.4,62.9,32.2,45.6,39,78.2,0,0,0,,0,0,12.8,6.9,335.8,1014.8,35.8,9.9,152.8,13.2,6,10,2024-01-06T07:28:01,2024-01-06T17:45:08,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-07,65,30.8,48.8,65,27.5,48.4,39.7,75.1,0,0,0,,0,0,28.9,17.2,143.7,1018.2,54.2,8.8,151.4,13.1,7,10,2024-01-07T07:28:07,2024-01-07T17:45:55,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-08,73.1,53,59.2,73.1,53,59.2,43.8,65.5,0.272,100,29.17,rain,0,0,52.8,23,227.5,1004.1,97.9,8.7,111.6,9.6,9,30,2024-01-08T07:28:11,2024-01-08T17:46:43,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C2969,72254013904"
"30.183, -97.68",2024-01-09,56.9,34.1,47.4,56.9,29.8,44,22.5,38.9,0,0,0,,0,0,45.9,20.8,302.2,1013.6,8.8,9.8,160.5,13.8,6,10,2024-01-09T07:28:13,2024-01-09T17:47:31,0.94,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2024-01-10,66.8,25.1,45.2,66.8,22,43.8,32.6,65.2,0,0,0,,0,0,37.8,21.9,204.3,1011.4,20.8,9.9,156.9,13.5,6,10,2024-01-10T07:28:14,2024-01-10T17:48:20,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-11,74,35,54.4,74,33.3,53.8,51,89.7,0,0,0,"rain,freezingrain",0,0,29.8,19.7,175,1005.1,38.7,8,142,12.5,6,10,2024-01-11T07:28:13,2024-01-11T17:49:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-12,68.1,30.8,51.1,68.1,30.8,49.7,29,46.7,0,0,0,rain,0,0,48.3,20.8,304.9,1011.8,36.3,9.3,164.2,14.1,6,10,2024-01-12T07:28:10,2024-01-12T17:49:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-13,62,24.2,42.8,62,24.2,41.6,31.2,66.8,0,0,0,,0,0,31.1,18.3,207.6,1017.6,61.3,9.9,122.9,10.7,7,10,2024-01-13T07:28:06,2024-01-13T17:50:50,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-14,37.1,19.1,26.7,27.8,3.2,13.8,18.1,70.4,0,0,0,ice,0.1,0,18.3,23,13,1023.2,94.2,9.4,46.3,4.1,2,10,2024-01-14T07:28:00,2024-01-14T17:51:40,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"C2969,72254013904"
"30.183, -97.68",2024-01-15,25.1,17.9,21.2,12.7,1.6,7.3,16.6,82.5,0,0,0,"snow,ice",0.2,0.1,32.2,20.8,359.6,1024.9,87.1,7.9,38.2,3.3,2,10,2024-01-15T07:27:53,2024-01-15T17:52:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KAUS,C2969,72254013904"
"30.183, -97.68",2024-01-16,34.1,17.9,24.7,26.2,2.1,13.4,5.6,44.1,0,0,0,,0,0,40.3,24.2,2.4,1031.7,16.3,9.9,171,14.7,6,10,2024-01-16T07:27:43,2024-01-16T17:53:23,0.18,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2024-01-17,46.1,11.9,30,40.3,4.9,25.6,14.4,57,0,0,0,,0,0,19.5,15,184.2,1026,25.8,9.9,168,14.5,6,10,2024-01-17T07:27:33,2024-01-17T17:54:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-18,77.1,35.9,51.8,77.1,31,49.8,36.5,61.1,0,0,0,,0,0,31.1,13.9,208.6,1015.5,26.3,9.9,168.8,14.6,6,10,2024-01-18T07:27:20,2024-01-18T17:55:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-19,48.8,32.1,41.9,47,21.3,33.6,21.8,45.5,0,0,0,,0,0,42.5,30,6.2,1028.7,5,9.9,160.2,13.8,6,10,2024-01-19T07:27:06,2024-01-19T17:55:59,0.29,Clear,Clear conditions throughout the day.,clear-day,"C2969,72254013904"
"30.183, -97.68",2024-01-20,42.2,26,34.4,36.2,12.6,25.9,12.8,40.9,0,0,0,,0,0,17.2,18.3,24.3,1033.6,54.2,9.9,136,11.8,7,10,2024-01-20T07:26:50,2024-01-20T17:56:52,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C2969,72254013904"
"30.183, -97.68",2024-01-21,39.8,37.1,38.6,37.8,30.5,33.9,28.7,70.3,0.012,100,4.17,rain,0,0,17.2,11.4,73.6,1027.6,100,7.6,24.5,2.2,2,10,2024-01-21T07:26:32,2024-01-21T17:57:44,0.36,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"C2969,72254013904"
"30.183, -97.68",2024-01-22,57.8,38.9,49.8,57.8,33.3,48.1,48.8,96.3,3.54,100,50,rain,0,0,13.9,11.4,66.2,1017.1,99.9,3.5,47.8,4.1,2,10,2024-01-22T07:26:13,2024-01-22T17:58:37,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KAUS,C2969,72254013904"
"30.183, -97.68",2024-01-23,60.2,53,55.8,60.2,53,55.8,55.6,99.4,0.174,100,41.67,rain,0,0,8.1,12.8,18.9,1014,99.8,0.6,19.1,1.7,1,10,2024-01-23T07:25:52,2024-01-23T17:59:30,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C2969,72254013904"
"30.183, -97.68",2024-01-24,56,53.9,55,56,53.9,55,54.4,97.5,1.144,100,91.67,rain,0,0,11.4,11.4,16.3,1016,99.6,4,29,2.4,2,10,2024-01-24T07:25:30,2024-01-24T18:00:23,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C2969,72254013904"
